City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
307,Tarabha,IN,2021-11-25 22:49,20.7333,83.65,65.07,76,62,1.3
308,Salmon Arm,CA,2021-11-25 22:45,50.6998,-119.3024,42.57,86,100,2.3
309,Hailun,CN,2021-11-25 22:49,47.45,126.9333,-5.37,100,100,2.71
310,Lebu,CL,2021-11-25 22:49,-37.6167,-73.65,57.09,88,22,13.78
311,Forbes,AU,2021-11-25 22:49,-33.3833,148.0167,73.92,84,100,6.46
312,Jiaozuo,CN,2021-11-25 22:49,35.2397,113.2331,45.64,34,0,2.21
313,Cornwall,CA,2021-11-25 22:49,45.0181,-74.7281,42.04,81,90,5.75
314,Port Shepstone,ZA,2021-11-25 22:49,-30.7414,30.455,64.96,73,100,8.5
315,Vicuna,CL,2021-11-25 22:50,-30.0319,-70.7081,53.33,39,0,4.85
316,Opuwo,NA,2021-11-25 22:50,-18.0607,13.84,69.35,16,3,14.12
317,Peterhead,GB,2021-11-25 22:50,57.5058,-1.7981,41.11,75,100,17.56
318,Port Hedland,AU,2021-11-25 22:50,-20.3167,118.5667,78.85,41,38,6.91
319,Saint George,US,2021-11-25 22:50,37.1041,-113.5841,60.44,19,1,1.99
320,Dallas,US,2021-11-25 22:48,32.7668,-96.7836,58.15,37,75,1.99
321,Eyl,SO,2021-11-25 22:50,7.9803,49.8164,78.21,82,31,18.52
322,Tongliao,CN,2021-11-25 22:50,43.6125,122.2653,4.73,93,13,4.07
323,Aquiraz,BR,2021-11-25 22:50,-3.9014,-38.3911,84.22,69,45,10.02
324,Birao,CF,2021-11-25 22:50,10.2849,22.7882,69.76,23,18,6.17
325,San Luis,AR,2021-11-25 22:50,-33.295,-66.3356,72.97,31,0,11.05
326,Namtsy,RU,2021-11-25 22:50,62.7161,129.6658,-12.89,99,96,1.66
327,Beringovskiy,RU,2021-11-25 22:50,63.05,179.3167,-1.93,93,100,10.8
328,Victoria,HK,2021-11-25 22:48,22.2855,114.1577,68.32,68,9,6.69
329,Hun,LY,2021-11-25 22:50,29.1268,15.9477,72.54,28,2,8.79
330,Vangaindrano,MG,2021-11-25 22:50,-23.35,47.6,70.59,71,100,9.53
331,Skegness,GB,2021-11-25 22:50,53.1436,0.3363,39.58,70,100,14.36
332,Jiexiu,CN,2021-11-25 22:50,37.0244,111.9125,38.01,37,1,2.44
333,Maine-Soroa,NE,2021-11-25 22:50,13.2114,12.0241,75.04,22,23,8.77
334,Juybar,IR,2021-11-25 22:50,36.6412,52.9124,51.98,88,90,2.86
335,Moerai,PF,2021-11-25 22:50,-22.4333,-151.3333,77.27,83,14,7.72
336,Camacha,PT,2021-11-25 22:50,33.0833,-16.3333,60.22,63,75,10.36
337,Altar,MX,2021-11-25 22:50,30.7,-111.8167,74.35,31,82,7.58
338,Norman Wells,CA,2021-11-25 22:50,65.282,-126.8329,-16.56,69,90,8.05
339,Oranjemund,NA,2021-11-25 22:50,-28.55,16.4333,62.02,86,55,9.78
340,Chumikan,RU,2021-11-25 22:50,54.7183,135.315,7.2,93,92,7.4
341,Porangatu,BR,2021-11-25 22:50,-13.4408,-49.1486,76.93,64,100,1.45
342,Gunnedah,AU,2021-11-25 22:50,-30.9833,150.25,69.42,79,76,3.78
343,Neiafu,TO,2021-11-25 22:50,-18.65,-173.9833,86.68,70,75,4.61
344,Namibe,AO,2021-11-25 22:50,-15.1961,12.1522,67.42,72,25,5.68
345,Adrar,MR,2021-11-25 22:50,20.5022,-10.0711,77.2,30,94,4.81
346,Lakewood,US,2021-11-25 22:50,39.7047,-105.0814,59.13,17,4,7
347,Chicama,PE,2021-11-25 22:50,-7.8447,-79.1469,64.94,77,78,7.56
348,San Ramon,US,2021-11-25 22:46,37.7799,-121.978,68.02,56,1,1.01
349,Gorontalo,ID,2021-11-25 22:50,0.5412,123.0595,78.06,92,98,2.75
350,Fasa,IR,2021-11-25 22:50,28.9383,53.6482,42.04,39,0,0
351,Chiang Khong,TH,2021-11-25 22:50,20.2613,100.4046,71.92,99,77,1.66
352,Asau,RO,2021-11-25 22:47,46.4333,26.4,33.76,73,1,6.13
353,Mugur-Aksy,RU,2021-11-25 22:50,50.35,90.5,14,88,44,10.65
354,Kongolo,CD,2021-11-25 22:50,-5.3833,27,69.67,98,100,1.21
355,Deep River,CA,2021-11-25 22:50,46.1001,-77.4995,37.44,99,100,3
356,Bandarbeyla,SO,2021-11-25 22:50,9.4942,50.8122,78.89,79,59,15.17
357,Olafsvik,IS,2021-11-25 22:51,64.8945,-23.7142,31.03,67,27,14.99
358,Liaocheng,CN,2021-11-25 22:51,36.4439,115.9647,40.1,57,0,6.46
359,Lac Du Bonnet,CA,2021-11-25 22:51,50.2536,-96.0612,8.58,91,59,3.65
360,Shimoda,JP,2021-11-25 22:51,34.6667,138.95,55.11,62,0,18.25
361,Buraydah,SA,2021-11-25 22:51,26.326,43.975,66.65,33,0,11.14
362,Quatre Cocos,MU,2021-11-25 22:51,-20.2078,57.7625,72.09,75,0,2.04
363,Los Llanos De Aridane,ES,2021-11-25 22:51,28.6585,-17.9182,64.15,91,75,5.01
364,Ukiah,US,2021-11-25 22:51,39.1502,-123.2078,68.38,34,1,0
365,Muisne,EC,2021-11-25 22:52,0.6,-80.0333,80.71,81,100,10.33
366,Kutum,SD,2021-11-25 22:52,14.2,24.6667,60.89,16,1,8.28
367,Terney,RU,2021-11-25 22:52,45.0503,136.6092,22.46,70,44,13.15
368,Kalamazoo,US,2021-11-25 22:51,42.2506,-85.55,39.65,83,90,13.8
369,Benguela,AO,2021-11-25 22:49,-12.5763,13.4055,75.83,73,100,2.66
370,Grindavik,IS,2021-11-25 22:52,63.8424,-22.4338,31.95,69,20,20.71
371,Saint-Joseph,RE,2021-11-25 22:52,-21.3667,55.6167,77.38,83,27,1.66
372,Wattegama,LK,2021-11-25 22:52,6.7989,81.4808,73.13,95,98,1.52
373,Sevsk,RU,2021-11-25 22:52,52.1491,34.4926,29.88,85,9,15.03
374,Fukue,JP,2021-11-25 22:52,32.6881,128.8419,58.48,58,2,15.08
375,Zhaotong,CN,2021-11-25 22:52,27.3167,103.7167,39.43,96,100,5.93
376,Coruripe,BR,2021-11-25 22:52,-10.1256,-36.1756,78.57,83,41,8.19
377,Corinto,GR,2021-11-25 22:52,37.9407,22.9573,56.89,76,70,5.37
378,Olinda,BR,2021-11-25 22:50,-8.0089,-34.8553,82.13,74,40,5.75
379,Conde,BR,2021-11-25 22:52,-7.2597,-34.9075,80.06,83,20,9.22
380,Sassandra,CI,2021-11-25 22:52,4.95,-6.0833,79.5,87,21,7.61
381,Huangzhou,CN,2021-11-25 22:52,30.45,114.8,46.58,57,0,3.15
382,Malartic,CA,2021-11-25 22:52,48.1335,-78.1328,32.11,96,100,8.48
383,Oxbow,CA,2021-11-25 22:52,49.2333,-102.1676,30.15,85,100,12.26
384,Copiapo,CL,2021-11-25 22:52,-27.3667,-70.3333,58.69,46,0,5.99
385,Gouyave,GD,2021-11-25 22:52,12.1646,-61.7296,81.37,83,20,2.3
386,Methala,IN,2021-11-25 22:52,10.2166,76.2166,73.4,97,100,2.98
387,Omboue,GA,2021-11-25 22:52,-1.5746,9.2618,77.41,90,95,4.09
388,Srednekolymsk,RU,2021-11-25 22:52,67.45,153.6833,-34.42,100,19,2.21
389,Genhe,CN,2021-11-25 22:52,50.7833,121.5167,3.7,95,100,2.51
390,San Lorenzo,PY,2021-11-25 22:52,-25.3333,-57.5333,77.94,94,75,8.99
391,Kushmurun,KZ,2021-11-25 22:52,52.4503,64.6311,16.38,91,100,14.63
392,Longyan,CN,2021-11-25 22:52,25.1072,117.0225,52.34,71,0,3.94
393,Osoyoos,CA,2021-11-25 22:52,49.0331,-119.4524,45.36,70,100,9.22
394,Chuy,UY,2021-11-25 22:52,-33.6971,-53.4616,65.07,92,99,2.51
395,Buy,RU,2021-11-25 22:52,58.4786,41.53,34.79,94,100,15.28
396,Sibu,MY,2021-11-25 22:52,2.3,111.8167,75.51,100,40,1.01
397,Cabedelo,BR,2021-11-25 22:52,-6.9811,-34.8339,81.27,76,29,11.16
398,Lavrentiya,RU,2021-11-25 22:52,65.5833,-171,-6.38,88,7,8.84
399,Dromolaxia,CY,2021-11-25 22:52,34.8761,33.586,58.87,88,0,2.3
400,Ponta Delgada,PT,2021-11-25 22:52,37.7333,-25.6667,60.49,77,20,14.97
401,Filingue,NE,2021-11-25 22:52,14.3521,3.3168,83.55,15,0,9.19
402,Cordoba,AR,2021-11-25 22:52,-31.4135,-64.1811,83.25,24,0,14.97
403,Mabaruma,GY,2021-11-25 22:52,8.2,-59.7833,75.4,95,100,3.71
404,Kalyani,IN,2021-11-25 22:52,22.9833,88.4833,69.71,60,0,3.74
405,Batagay,RU,2021-11-25 22:53,67.6333,134.6333,-36.6,98,79,2.64
406,Broome,US,2021-11-25 22:53,42.2506,-75.833,44.67,76,100,1.01
407,Rangapara,IN,2021-11-25 22:53,26.8167,92.65,58.42,75,34,4.63
408,Sheridan,US,2021-11-25 22:53,44.8333,-106.9173,52.92,34,29,4.05
409,Buchanan,LR,2021-11-25 22:53,5.8808,-10.0467,80.38,82,38,6.11
410,Almenara,BR,2021-11-25 22:53,-16.1836,-40.6944,72.05,76,53,2.1
411,Vila Velha,BR,2021-11-25 22:53,-20.3297,-40.2925,76.95,79,40,6.91
412,Napasar,IN,2021-11-25 22:53,27.9667,73.55,67.05,24,0,5.46
413,Tabou,CI,2021-11-25 22:53,4.423,-7.3528,80.47,82,47,8.52
414,Grenaa,DK,2021-11-25 22:53,56.4158,10.8783,37.62,67,92,16.51
415,Lufilufi,WS,2021-11-25 22:53,-13.8745,-171.5986,89.38,75,30,15.12
416,Barsovo,RU,2021-11-25 22:53,61.1667,73.1667,-5.67,93,87,9.78
417,Mayumba,GA,2021-11-25 22:53,-3.432,10.6554,75.74,87,62,1.7
418,Marquette,US,2021-11-25 22:53,46.5333,-87.6335,19.67,75,98,13.73
419,Berdigestyakh,RU,2021-11-25 22:53,62.0989,126.6992,-19.55,100,44,2.95
420,Kudahuvadhoo,MV,2021-11-25 22:53,2.6708,72.8944,80.83,71,91,15.84
421,Kermanshah,IR,2021-11-25 22:53,34.3142,47.065,49.59,40,98,2.28
422,Bulancak,TR,2021-11-25 22:53,40.9372,38.2291,47.98,80,82,3.94
423,Henties Bay,NA,2021-11-25 22:50,-22.116,14.2845,59.86,92,0,2.17
424,Severo-Yeniseyskiy,RU,2021-11-25 22:53,60.3725,93.0408,6.31,96,100,2.46
425,Sur,OM,2021-11-25 22:53,22.5667,59.5289,75.83,61,0,3.67
426,Hofn,IS,2021-11-25 22:53,64.2539,-15.2082,32.25,56,0,30.58
427,Severo-Kurilsk,RU,2021-11-25 22:53,50.6789,156.125,35.28,90,97,8.59
428,Acarau,BR,2021-11-25 22:53,-2.8856,-40.12,81.32,75,93,15.7
429,Tokmak,UA,2021-11-25 22:53,47.2514,35.7058,29.28,77,4,7.11
430,Nisia Floresta,BR,2021-11-25 22:53,-6.0911,-35.2086,82.78,83,34,7.18
431,Santa Lucia,ES,2021-11-25 22:53,27.9117,-15.5407,58.32,74,75,3.44
432,Nome,US,2021-11-25 22:53,64.5011,-165.4064,-12.84,79,28,4.56
433,Garmsar,IR,2021-11-25 22:53,35.2182,52.3409,54.7,36,85,4.83
434,Makat,KZ,2021-11-25 22:53,47.6469,53.3463,28.85,72,4,8.39
435,Ozorkow,PL,2021-11-25 22:53,51.9634,19.2914,37.96,87,49,12.03
436,Mikkeli,FI,2021-11-25 22:53,61.6886,27.2723,28.51,100,90,3.44
437,Svetlaya,RU,2021-11-25 22:53,46.5389,138.3297,23.16,69,81,10.96
438,Mbanza-Ngungu,CD,2021-11-25 22:53,-5.25,14.8667,65.08,96,100,1.72
439,Mount Isa,AU,2021-11-25 22:53,-20.7333,139.5,76.77,50,64,14.97
440,Ponta Do Sol,PT,2021-11-25 22:52,32.6667,-17.1,65.71,68,100,6.42
441,Vestmannaeyjar,IS,2021-11-25 22:53,63.4427,-20.2734,33.89,68,4,26.4
442,Kirakira,SB,2021-11-25 22:53,-10.4544,161.9205,85.77,68,93,6.4
443,Bitung,ID,2021-11-25 22:53,1.4451,125.1824,76.05,81,100,1.19
444,Comodoro Rivadavia,AR,2021-11-25 22:53,-45.8667,-67.5,69.66,30,0,8.05
445,Nagornyy,RU,2021-11-25 22:53,52.7959,83.5498,15.15,87,100,12.77
446,Mackay,AU,2021-11-25 22:53,-21.15,149.2,83.05,78,40,5.75
447,Manakara,MG,2021-11-25 22:53,-22.1333,48.0167,70.47,87,100,9.1
448,Narsaq,GL,2021-11-25 22:53,60.9167,-46.05,37.06,99,100,7.05
449,Pangnirtung,CA,2021-11-25 22:53,66.1451,-65.7125,26.6,74,90,6.91
450,Agadez,NE,2021-11-25 22:53,19.75,10.25,73.62,20,1,7.52
451,Esna,EG,2021-11-25 22:53,25.2934,32.554,62.62,34,23,7.49
452,Kamaishi,JP,2021-11-25 22:53,39.2667,141.8833,40.15,79,57,11.3
453,Dese,ET,2021-11-25 22:54,11.1333,39.6333,48.56,60,15,2.57
454,Andenes,NO,2021-11-25 22:54,69.3143,16.1194,24.78,86,90,11.5
455,Paciran,ID,2021-11-25 22:54,-6.8767,112.3761,79.34,83,100,8.23
456,Luena,AO,2021-11-25 22:54,-11.7833,19.9167,61.05,97,86,3.18
457,Raga,SS,2021-11-25 22:54,8.4596,25.678,72.52,25,5,4.14
458,Shache,CN,2021-11-25 22:54,38.4167,77.2406,30.9,41,8,2.66
459,Tateyama,JP,2021-11-25 22:54,34.9833,139.8667,54.01,61,0,8.59
460,Beloha,MG,2021-11-25 22:54,-25.1667,45.05,67.73,55,86,10.71
461,Lakes Entrance,AU,2021-11-25 22:54,-37.8811,147.981,58.57,87,100,17.49
462,Haines Junction,CA,2021-11-25 22:54,60.7522,-137.5108,3.15,72,100,3.44
463,Qiongshan,CN,2021-11-25 22:50,20.0058,110.3542,62.58,100,75,2.24
464,Teguldet,RU,2021-11-25 22:54,57.3064,88.1667,11.21,90,100,8.14
465,Abadszalok,HU,2021-11-25 22:54,47.4667,20.6,40.98,77,47,5.46
466,Monrovia,LR,2021-11-25 22:54,6.3005,-10.7969,80.92,77,18,5.21
467,Morro Bay,US,2021-11-25 22:54,35.3658,-120.8499,77.25,37,6,4
468,Niksar,TR,2021-11-25 22:54,40.5917,36.9517,42.28,97,86,4.56
469,Magadan,RU,2021-11-25 22:54,59.5667,150.8,-12.48,75,16,12.95
470,Otorohanga,NZ,2021-11-25 22:54,-38.1833,175.2,75.54,41,4,5.66
471,La Tuque,CA,2021-11-25 22:54,47.4334,-72.7824,30.45,93,100,0
472,Huntingdon,GB,2021-11-25 22:50,52.3305,-0.1865,38.79,85,100,3
473,Lundazi,ZM,2021-11-25 22:54,-12.2929,33.1782,66.65,89,73,9.84
474,Palmer,US,2021-11-25 22:54,42.1584,-72.3287,46.27,64,40,0
475,Samarai,PG,2021-11-25 22:54,-10.6167,150.6667,84.63,71,96,12.77
476,Manado,ID,2021-11-25 22:53,1.487,124.8455,75.97,100,40,0
477,Tadine,NC,2021-11-25 22:54,-21.55,167.8833,79.27,75,29,13.51
478,Santa Cruz Cabralia,BR,2021-11-25 22:54,-16.2781,-39.0247,75.43,78,20,6.91
479,Esperance,AU,2021-11-25 22:54,-33.8667,121.9,58.84,70,83,9.01
480,Rio Hato,PA,2021-11-25 22:54,8.3833,-80.1667,77.79,94,75,4.61
481,Guarapari,BR,2021-11-25 22:54,-20.6667,-40.4975,76.89,81,32,5.28
482,Nizhnevartovsk,RU,2021-11-25 22:54,60.9344,76.5531,-0.38,92,90,4.47
483,Richards Bay,ZA,2021-11-25 22:54,-28.783,32.0377,65.75,73,100,5.41
484,Lasa,IT,2021-11-25 22:54,46.6166,10.7002,42.26,96,100,1.12
485,Bentiu,SS,2021-11-25 22:54,9.2333,29.8333,74.01,26,51,5.19
486,Nanortalik,GL,2021-11-25 22:54,60.1432,-45.2371,38.79,96,100,8.86
487,Half Moon Bay,US,2021-11-25 22:54,37.4636,-122.4286,70.7,47,1,0
488,Malakal,SS,2021-11-25 22:54,9.5334,31.6605,76.57,24,23,5.44
489,Bay Saint Louis,US,2021-11-25 22:54,30.3088,-89.33,70.05,79,90,4.61
490,Kaeo,NZ,2021-11-25 22:50,-35.1,173.7833,67.42,62,74,5.86
491,Port Blair,IN,2021-11-25 22:53,11.6667,92.75,78.08,84,97,1.79
492,Sosnovo-Ozerskoye,RU,2021-11-25 22:54,52.5249,111.5418,6.33,94,92,1.81
493,Izumo,JP,2021-11-25 22:54,35.3667,132.7667,51.75,62,20,6.91
494,Mbandaka,CD,2021-11-25 22:54,0.0487,18.2603,71.87,92,98,3.65
495,Suntar,RU,2021-11-25 22:54,62.1444,117.6319,-7.38,100,85,3.71
496,Lorengau,PG,2021-11-25 22:54,-2.0226,147.2712,84.45,67,89,5.17
497,Ust-Kuyga,RU,2021-11-25 22:54,70.0167,135.6,-23.66,96,99,8.57
498,Pirgos,GR,2021-11-25 22:54,35.1167,25.7178,59.63,73,88,1.74
499,Martapura,ID,2021-11-25 22:54,-3.4167,114.85,76.01,94,100,0.92
500,Rantauprapat,ID,2021-11-25 22:54,2.1,99.8333,73.71,98,100,1.99
501,Karambakkudi,IN,2021-11-25 22:55,10.4667,79.1333,75.6,97,100,11.23
502,Bilibino,RU,2021-11-25 22:55,68.0546,166.4372,-26.84,98,97,3.56
503,Darhan,MN,2021-11-25 22:55,49.4867,105.9228,16.79,84,20,8.86
504,Antalaha,MG,2021-11-25 22:55,-14.9003,50.2788,71.55,88,45,4
505,San Pedro,PH,2021-11-25 22:55,14.35,121.0167,79.83,86,75,3.44
506,Calama,CL,2021-11-25 22:55,-22.4667,-68.9333,73.89,6,47,27.63
507,Kathu,TH,2021-11-25 22:55,7.9178,98.3332,76.82,80,99,5.44
508,Monticello,US,2021-11-25 22:55,45.3055,-93.7941,21.67,45,1,6.91
509,Rio Grande,BR,2021-11-25 22:55,-32.035,-52.0986,68.49,94,91,10.09
510,Ionesti,RO,2021-11-25 22:55,44.85,24.2333,36.91,80,5,3.51
511,Novoagansk,RU,2021-11-25 22:55,61.9449,76.6625,-1.05,97,81,8.66
512,Kijang,KR,2021-11-25 22:55,35.2442,129.2139,40.73,50,0,5.37
513,Papara,BR,2021-11-25 22:55,-3.9839,-38.7273,82.72,78,59,3.85
514,San Rafael,AR,2021-11-25 22:51,-34.6177,-68.3301,81.46,26,0,12.66
515,Delta Del Tigre,UY,2021-11-25 22:55,-34.7633,-56.3853,66.31,100,90,9.22
516,Mgandu,TZ,2021-11-25 22:55,-5.95,34.1333,65.16,76,99,0.94
517,Faxinal,BR,2021-11-25 22:55,-24.0003,-51.3194,73.85,57,81,5.1
518,Batagay-Alyta,RU,2021-11-25 22:55,67.8006,130.4114,-22.25,79,99,2.26
519,San Policarpo,PH,2021-11-25 22:55,12.1791,125.5072,81.91,83,99,8.5
520,Natal,BR,2021-11-25 22:55,-5.795,-35.2094,82.62,78,40,10.36
521,Hobyo,SO,2021-11-25 22:55,5.3505,48.5268,80.74,81,45,16.28
522,Drayton Valley,CA,2021-11-25 22:55,53.2168,-114.9854,35.33,88,86,6.29
523,Anadyr,RU,2021-11-25 22:55,64.75,177.4833,-8.9,77,75,8.95
524,Koslan,RU,2021-11-25 22:55,63.4564,48.8989,10.38,96,100,4.32
525,San Quintin,MX,2021-11-25 22:55,30.4833,-115.95,70.75,37,0,4.9
526,Baykit,RU,2021-11-25 22:55,61.67,96.37,6.1,98,100,1.5
527,Aswan,EG,2021-11-25 22:54,24.0934,32.907,69.1,30,0,9.22
528,Limbang,MY,2021-11-25 22:55,4.75,115,79.11,96,100,2.01
529,Praia Da Vitoria,PT,2021-11-25 22:55,38.7333,-27.0667,61.05,82,40,28.68
530,Manta,EC,2021-11-25 22:55,-0.95,-80.7333,78.58,65,0,12.66
531,Santa Juliana,PH,2021-11-25 22:55,15.3283,120.4286,77.14,86,100,0.89
532,Vanimo,PG,2021-11-25 22:55,-2.6741,141.3028,77.04,90,100,7.05
533,Manaus,BR,2021-11-25 22:52,-3.1019,-60.025,84.69,79,40,6.91
534,Abu Zabad,SD,2021-11-25 22:55,12.35,29.25,69.48,17,5,13.6
535,Acapulco,MX,2021-11-25 22:53,16.8634,-99.8901,82.31,72,7,6.4
536,Kachiry,KZ,2021-11-25 22:56,53.0675,76.1036,2.25,96,22,8.3
537,Taitung,TW,2021-11-25 22:56,22.7583,121.1444,68.27,94,75,4.61
538,Tigil,RU,2021-11-25 22:56,57.8,158.6667,5.16,96,66,4.09
539,Ikongo,MG,2021-11-25 22:56,-21.8833,47.4333,65.8,98,100,2.77
540,Monki,PL,2021-11-25 22:56,53.405,22.7979,35.67,74,76,14.56
541,Ixtapa,MX,2021-11-25 22:56,20.7,-105.2,81.23,77,63,7
542,Vao,NC,2021-11-25 22:56,-22.6667,167.4833,75.47,84,33,15.99
543,Susangerd,IR,2021-11-25 22:56,31.5608,48.1831,60.82,43,64,4.56
544,Ashington,GB,2021-11-25 22:56,50.9331,-0.3909,38.82,84,99,1.01
545,Doha,QA,2021-11-25 22:56,25.2867,51.5333,73.38,64,0,6.91
546,Makakilo City,US,2021-11-25 22:56,21.3469,-158.0858,82.62,65,8,9.95
547,Sinazongwe,ZM,2021-11-25 22:57,-17.2614,27.4618,78.78,71,73,18.19
548,Seydi,TM,2021-11-25 22:57,39.4816,62.9137,37.6,59,100,11.03
549,Ariquemes,BR,2021-11-25 22:57,-9.9133,-63.0408,75.76,95,100,1.61
550,Auki,SB,2021-11-25 22:57,-8.7676,160.7034,82.92,74,86,0.76
